square_id,total_internet_traffic
2007,53737.86749281362
2008,99610.8074925763
2009,118875.1475911364
2010,120026.19018357433
2011,118662.43254017457
2012,120026.19018357433
2013,119884.9121620642
2014,122000.90409130114
2015,114001.80327903759
2016,160489.10368885542
2017,99216.08438608423
2018,97250.75046385592
2019,76026.7340458734
2020,50587.364368633134
2021,37594.571139886975
2022,64132.13648159243
2023,43310.096292958595
2024,30122.308345329948
2025,36925.12546805407
2026,32659.615208245756
2027,37152.65754347667
2028,37152.65754347667
2029,35978.84556965111
2030,27356.889672891935
2031,26846.100892728195
2032,26846.100892728195
2033,47870.61786725372
2034,120459.91097403644
2035,140310.0212399494
2036,219073.492942065
2037,218810.68533772416
2038,218485.0439416468
2039,218485.0439416468
2040,183571.79340857593
2041,260769.72490279865
2042,424407.6242990494
2043,504599.2465998214
2044,507852.2642801404
2045,829266.1672808453
2046,909260.8505907059
2047,837877.9967134893
2048,531623.9289239794
2049,422614.4443259835
2050,374254.266852811
2051,354375.3971966803
2052,367161.58117040014
2053,377148.5089620361
2054,376876.8247845508
2055,313499.11629106104
2056,332886.9896679735
2057,561139.357359786
2058,126230.37926611054
2059,75060.2336153686
2060,76028.66058703046
2061,58407.85657604784
2062,46969.8861502856
2063,43140.493939608335
2064,44818.61553159205
2065,80799.25675729662
2066,139721.7509040914
2067,130552.95274867024
2068,129934.14574620873
2069,129541.65391966328
2070,129583.00397606753
2071,127642.95711664949
2072,190295.70286747627
2073,209610.90590411425
2074,221432.1852348931
2075,137096.2455352731
2076,82980.4540957585
2077,120527.26831147214
2078,141348.19526358135
2079,142050.4643100053
2080,197850.52736472152
2081,282527.4702808035
2082,244225.3192678541
2083,281361.8028775719
2084,287009.04222770035
2085,199989.3039802909
2086,155083.74722710252
2087,155083.74722710252
2088,505901.9719952261
2089,631493.9462194126
2090,611614.9845815953
2091,362548.1067048386
2092,273566.1011740761
2093,273705.8791471049
2094,243010.41634331644
2095,227628.3653791286
2096,227628.3653791286
2097,217823.42272767192
2098,30198.38638797216
2099,28958.32688721735
2100,21290.54923063726
2101,21773.206318723038
2102,22129.050992464647
2103,23594.098180221103
2104,38666.87425206159
2105,52605.50288203708
2106,96719.82442741997
2107,141027.8815455347
2108,124288.12975373352
2109,118045.83291933127
2110,120026.19018357433
2111,119429.00577323884
2112,119579.0373529438
2113,115517.51910157176
2114,99094.43768598826
2115,99216.08438608423
2116,99216.08438608423
2117,89653.72646679904
2118,96853.01288659265
2119,98266.32000458427
2120,63559.429492211784
2121,125237.46459661238
2122,57337.29613106762
2123,39684.2906398247
2124,35514.22538386774
2125,36672.95713056438
2126,34166.03013263084
2127,37299.87980948016
2128,37152.65754347667
2129,33939.14795636758
2130,26706.664757160062
2131,26873.89240213763
2132,47095.710151195526
2133,107612.78977723839
2134,141535.4051122917
2135,147013.69645563792
2136,231432.54685741197
2137,219451.69964560773
2138,218485.0439416468
2139,218485.0439416468
2140,196455.00152963772
2141,337246.7401123564
2142,356377.1188786626
2143,380624.3089086786
2144,786908.6261268295
2145,1474639.0219820687
2146,960852.1003388464
2147,833245.7362266555
2148,472848.15955700725
2149,422653.53000599146
2150,358004.1559559908
2151,339072.68677434325
2152,370485.15962377563
2153,377629.4681340009
2154,331630.98119208217
2155,305799.9331288934
2156,305753.8854739368
2157,154108.83561763726
2158,41854.524858434044
2159,42669.23475493258
2160,72368.79083844274
2161,87205.01433012821
2162,108171.55727371108
2163,112103.07718580961
2164,132580.14760779776
2165,157982.92478790693
2166,157981.8224117756
2167,154127.0368125392
2168,110145.17278930917
2169,82458.02844699565
2170,81044.565421056
2171,130762.70355051942
2172,217319.76926110685
2173,217319.76926110685
2174,218835.1750844163
2175,130657.48121240549
2176,85903.23338802159
2177,88309.17121492326
2178,93671.91925905645
2179,93608.27707642945
2180,116899.59806370293
2181,244415.7557025738
2182,187017.94742550328
2183,202019.1633739192
2184,393740.9016702026
2185,394014.1989354545
2186,237519.581362674
2187,284951.2999193929
2188,461435.9889523515
2189,624371.1325379771
2190,631493.9462194126
2191,526750.7299807034
2192,273718.8828399237
2193,273718.8828399237
2194,240758.14294804446
2195,227105.89366118796
2196,227385.75123323768
2197,222974.19175639725
2198,47027.44855096936
2199,30063.575958764937
2200,23101.70103365928
2201,22005.47972376831
2202,21552.94572283514
2203,22864.141645013355
2204,54657.81349051499
2205,145924.1568149776
2206,148464.43642706785
2207,145069.82496554544
2208,130448.49946024641
2209,114974.0032953209
2210,116363.26302386262
2211,119222.21856743842
2212,120026.19018357433
2213,109137.44016408082
2214,99216.08438608423
2215,99216.08438608423
2216,99216.08438608423
2217,98755.24678002298
2218,99237.98663421831
2219,96473.34788512439
2220,86316.56579438504
2221,60536.76539619174
2222,39160.935473009944
2223,40507.583388685714
2224,39771.90269721206
2225,38208.66159184091
2226,38208.66159184091
2227,38191.44051632547
2228,36487.070606623776
2229,32491.64337187633
2230,27594.773537982255
2231,55359.68919680454
2232,70235.35049939156
2233,101886.83677630126
2234,139504.71601503342
2235,147059.60392103624
2236,253388.63590628305
2237,610388.924496077
2238,589987.9263894409
2239,644531.293355152
2240,431267.20893679187
2241,337068.56686106557
2242,356377.1188786626
2243,356377.1188786626
2244,633665.3864893317
2245,1541621.3275575638
2246,1008644.7549434751
2247,719608.5360857099
2248,673930.9776185825
2249,450495.3545550369
2250,215183.78605943546
2251,197282.22686669498
2252,234930.03921399266
2253,309649.845666931
2254,305869.1531765759
2255,305924.8844727278
2256,281070.732063747
2257,72941.26510642096
2258,41889.31028547883
2259,41889.31028547883
2260,45412.26131236181
2261,87224.36730033904
2262,165663.57040873135
2263,165975.02223287895
2264,162533.17413531244
2265,193339.8153993301
2266,903841.8751583435
2267,125679.53136948962
2268,59705.71932898834
2269,67380.40450990759
2270,70351.45116776973
2271,102604.50008221343
2272,217319.76926110685
2273,217319.76926110685
2274,217319.76926110685
2275,129882.0423328043
2276,79226.38495250419
2277,89034.1323459862
2278,93763.1050971949
2279,93666.42373101786
2280,93791.25856913626
2281,140989.7221500203
2282,182229.88122005644
2283,239048.91474148585
2284,484454.33480465127
2285,510542.86415269226
2286,412672.75279946625
2287,379312.88574536145
2288,379312.88574536145
2289,468249.17434573406
2290,629678.9674590859
2291,615252.8650271468
2292,326792.6731040394
2293,269971.2217054814
2294,249992.13620050997
2295,227628.3653791286
2296,227575.5812369343
2297,227628.3653791286
2298,62482.714932534844
2299,30198.38638797216
2300,28615.888990891166
2301,21948.13323826529
2302,22029.21077123098
2303,22129.050992464647
2304,87317.33836844869
2305,146690.76887155604
2306,146996.13826888334
2307,145044.29823721945
2308,132577.2127631232
2309,114706.7086147815
2310,115434.04711292218
2311,115048.14019304363
2312,117369.00387264858
2313,101669.98290805891
2314,99216.08438608423
2315,99216.08438608423
2316,99216.08438608423
2317,99216.08438608423
2318,99216.08438608423
2319,110097.82467226777
2320,147780.9450811795
2321,106830.75217008311
2322,66852.36754141375
2323,62771.10025570169
2324,65037.32587578986
2325,38208.66159184091
2326,38208.66159184091
2327,36142.743821186945
2328,30582.824353751726
2329,29913.12327708397
2330,44737.48016283268
2331,70235.35049939156
2332,70235.35049939156
2333,84621.63777436595
2334,142307.88189936103
2335,154308.62802180275
2336,269814.3808254885
2337,803440.3590964824
2338,862176.5138337016
2339,850994.5872218302
2340,543148.867785885
2341,364130.41973927245
2342,356377.1188786626
2343,356377.1188786626
2344,364228.36584618315
2345,717923.2276785374
2346,436863.4956123242
2347,648164.3156706579
2348,698860.0344473124
2349,480965.3926885277
2350,193132.12241622806
2351,207395.1587780118
2352,234660.36172709614
2353,301786.54776441585
2354,305924.8844727278
2355,305924.8844727278
2356,155764.31402333826
2357,41889.31028547883
2358,41889.31028547883
2359,41889.31028547883
2360,41918.726263820776
2361,66073.00179930776
2362,148916.7348603569
2363,166164.7069798857
2364,166164.7069798857
2365,214206.02486661077
2366,559706.8101372574
2367,68235.61320518143
2368,57669.77045059949
2369,65071.35590625554
2370,70351.45116776973
2371,76602.83246291801
2372,205398.42660882324
2373,217319.76926110685
2374,188581.471989159
2375,94807.62063487573
2376,68550.2333385332
2377,82666.77478123363
2378,92434.56752728624
2379,93791.25856913626
2380,93890.16542831482
2381,183780.41558742803
2382,246702.72314937715
2383,325859.29219766357
2384,482369.5118647418
2385,593944.4167221487
2386,552424.1380423959
2387,384038.1511715553
2388,379312.88574536145
2389,379936.8933240436
2390,506748.1151025952
2391,619062.2386919076
2392,322098.37941294094
2393,248036.87550021592
2394,232782.80389427207
2395,227628.3653791286
2396,227628.3653791286
2397,227628.3653791286
2398,116107.87900431827
2399,30198.38638797216
2400,30198.38638797216
2401,22129.050992464647
2402,22129.050992464647
2403,24603.06376671139
2404,116409.29506312776
2405,146624.36911267042
2406,146535.2942152759
2407,137820.0617152555
2408,134139.60993665922
2409,116849.66892597865
2410,109651.03146761283
2411,121267.78391571343
2412,109951.56256886024
2413,94017.5902460668
2414,99673.58175008994
2415,97580.79704748467
2416,99216.08438608423
2417,99104.53609400243
2418,104011.65917344205
2419,152473.6216948675
2420,162900.86427428573
2421,162700.44862046742
2422,115027.75165585522
2423,138401.91690723412
2424,144569.8216001388
2425,96894.02064174041
2426,44853.603576596826
2427,34462.45242151432
2428,30364.31008306332
2429,51811.736780574545
2430,88859.15204776451
2431,70235.35049939156
2432,70235.35049939156
2433,88137.85291875713
2434,183726.9125736542
2435,179056.36716807447
2436,323118.8811088903
2437,681392.2884010207
2438,694621.5367118567
2439,656697.8835577136
2440,517063.4283572994
2441,420582.31673799455
2442,356377.1188786626
2443,356376.73330432177
2444,309827.92652275413
2445,262627.75090013444
2446,262627.75090013444
2447,294584.97492884286
2448,289166.20569342375
2449,208324.4170086719
2450,190938.1205662405
2451,194525.49918031693
2452,225365.5605469318
2453,282854.67231179774
2454,305924.8844727278
2455,257025.7171447035
2456,46174.8332075174
2457,41889.31028547883
2458,41889.31028547883
2459,41889.31028547883
2460,41889.31028547883
2461,47804.98519618809
2462,136096.97341935267
2463,167812.4901182931
2464,166842.24759970978
2465,166164.7069798857
2466,170237.11299818102
2467,60442.61140999815
2468,57669.77045059949
2469,62509.05808257498
2470,70351.45116776973
2471,70351.45116776973
2472,126806.75720637292
2473,131191.61369293707
2474,46431.454814323224
2475,39294.69847851619
2476,39844.211746001965
2477,56124.659946431406
2478,93850.26742377272
2479,104295.88577939384
2480,144463.32153809385
2481,287774.74895248003
2482,307461.3761935658
2483,359169.5988433827
2484,496487.67151349783
2485,679554.3394324481
2486,675328.3297810368
2487,480152.0275213048
2488,403788.6232475266
2489,420586.7406369671
2490,426967.6246882808
2491,497116.3155166992
2492,446979.3364983052
2493,269818.6822366463
2494,262024.3386355266
2495,239598.78746888041
2496,227628.3653791286
2497,244848.27608844638
2498,214124.55492997362
2499,59253.680368496105
2500,60365.78776633134
2501,22129.050992464647
2502,22129.050992464647
2503,42515.29036619153
2504,144453.78829997778
2505,146603.85750867426
2506,146624.36911267042
2507,145276.86258674855
2508,139669.42983325804
2509,128182.86832877363
2510,115463.88248376956
2511,117942.4725441921
2512,104446.6378772906
2513,98234.23786140606
2514,94923.9094429242
2515,97901.04666739007
2516,99202.38863272965
2517,99086.82322008535
2518,118739.97267764248
2519,165543.85469369683
2520,162900.86427428573
2521,162900.86427428573
2522,161045.56280722748
2523,122735.29302385822
2524,117287.94488672912
2525,143575.0717907939
2526,118052.22888659406
2527,39094.09963561222
2528,30348.980834932998
2529,95786.8830063194
2530,372096.32396787405
2531,481693.8794461731
2532,239790.1747013256
2533,222793.01304338814
2534,263051.3458799571
2535,260586.2493984457
2536,346075.12759277504
2537,639621.2751677469
2538,651371.8637360036
2539,639263.6456881082
2540,500018.4821396973
2541,488727.53165795095
2542,377873.5256386548
2543,342224.0139628146
2544,263713.45482689096
2545,262627.75090013444
2546,262627.75090013444
2547,211169.45284833014
2548,130263.61057007313
2549,130263.61057007313
2550,164835.34718634933
2551,193078.50809451938
2552,221746.07514891867
2553,437410.57082866505
2554,704359.1454201788
2555,673142.1991907845
2556,133388.48447773687
2557,46249.26111164875
2558,43361.958165984135
2559,41889.31028547883
2560,41889.31028547883
2561,46702.01846880466
2562,102831.12950666994
2563,205923.41570215696
2564,242894.93246480823
2565,287532.2799562309
2566,310504.5965589402
2567,199419.22358363844
2568,75248.46560624431
2569,63788.556813446805
2570,69969.26435282337
2571,92876.44378080685
2572,62872.633191496134
2573,40027.33012182794
2574,39294.69847851619
2575,39294.69847851619
2576,39597.60390458701
2577,50965.99733864982
2578,101969.21015365631
2579,168559.52282750932
2580,198302.71232334618
2581,303720.6317970976
2582,376081.3836952895
2583,398361.22981030867
2584,628646.607328617
2585,679098.0465465961
2586,683435.3212636486
2587,620292.0942420866
2588,450757.122909311
2589,450821.9526964724
2590,450821.9526964724
2591,438270.3876931916
2592,268219.1244639051
2593,251827.8896585831
2594,229101.11622289568
2595,227628.3653791286
2596,233384.21045755222
2597,273278.9444580921
2598,273718.8828399237
2599,275340.3773235771
2600,261304.8736869027
2601,22129.050992464647
2602,22129.050992464647
2603,79940.71562954166
2604,147458.02187018283
2605,147395.50189161114
2606,146624.36911267042
2607,146624.36911267042
2608,134925.6029117494
2609,125716.14289785747
2610,106530.84667294915
2611,102136.34186883923
2612,103101.55742917012
2613,96570.79615113139
2614,94075.87961560301
2615,99336.26133479062
2616,98335.66751741571
2617,99946.41443879483
2618,157205.0482568182
2619,163663.1473553814
2620,162900.86427428573
2621,162900.86427428573
2622,162900.86427428573
2623,105809.45946750604
2624,105275.88137165084
2625,124389.72661209106
2626,145574.47070737183
2627,118516.54891304579
2628,42925.54246090539
2629,111806.40789252892
2630,521887.3158969544
2631,677329.0254854262
2632,676401.8370102458
2633,502248.2528469416
2634,333823.8545186706
2635,262585.97181629704
2636,314488.4867808819
2637,537820.4639603477
2638,575161.71947686
2639,563775.9908818156
2640,502840.5420183167
2641,408891.0585171357
2642,294185.0988377854
2643,265086.90952558443
2644,262627.75090013444
2645,262627.75090013444
2646,262627.75090013444
2647,199784.57420312613
2648,130263.61057007313
2649,130263.61057007313
2650,150901.75514236838
2651,193078.50809451938
2652,324751.00778513215
2653,608193.978063263
2654,773335.9510905445
2655,772551.207701331
2656,553278.6422343729
2657,335506.31467879564
2658,236155.7635289468
2659,80169.10377378587
2660,45986.05058973096
2661,52966.19823736604
2662,157909.98641852103
2663,320121.24994883453
2664,322159.14860880375
2665,321481.6078334749
2666,319836.1376235336
2667,318925.9798256606
2668,260389.40736526065
2669,88968.25422465743
2670,67238.09448918048
2671,60540.36370707724
2672,64238.051295898855
2673,40406.17838521494
2674,59022.65458834544
2675,80588.91395895556
2676,118848.45385434851
2677,151833.64370124787
2678,159290.07288285717
2679,202021.6274263911
2680,203030.9102735035
2681,249366.2021051012
2682,479580.86205248535
2683,479716.1800657958
2684,529656.3485691743
2685,592164.8853465728
2686,586527.7861922681
2687,572554.571523681
2688,512217.3961401507
2689,445528.50550977373
2690,449767.9669342486
2691,328970.62837902305
2692,271473.4391736388
2693,261406.8921782667
2694,242372.05570735224
2695,228338.46682389826
2696,254474.5723121483
2697,273860.0087449178
2698,274102.5394905433
2699,274159.00638592825
2700,275722.0934663415
2701,21201.54794507823
2702,30476.12022315804
2703,114760.27995069185
2704,147339.05627834005
2705,134213.87805092032
2706,146624.36911267042
2707,144039.82620751858
2708,129954.64895132091
2709,127644.29665741394
2710,114180.4530949113
2711,102069.2424624823
2712,118111.82424535464
2713,157366.32155189873
2714,163323.80104858242
2715,162583.5592831766
2716,325932.99715565075
2717,301991.49913197197
2718,200706.33293647598
2719,163044.76343842997
2720,162900.86427428573
2721,162900.86427428573
2722,162900.86427428573
2723,113045.24299256783
2724,104231.96748072049
2725,108513.48909526877
2726,145215.63212881843
2727,145916.1045579051
2728,267883.85598515795
2729,302565.24857261236
2730,466435.08758797497
2731,657088.5280014537
2732,665459.4408527222
2733,649413.4837439954
2734,578582.2513669264
2735,425878.2462192774
2736,490985.0731125586
2737,533741.8125219345
2738,536688.7841822989
2739,392438.62768997136
2740,181186.8509175724
2741,179147.67034228146
2742,176881.1391901411
2743,155710.6296742279
2744,247682.30892810225
2745,262627.75090013444
2746,319158.42379973084
2747,178789.63205765933
2748,130747.69498275593
2749,132739.84847984044
2750,193149.98714692844
2751,276692.13877218816
2752,298443.8029872677
2753,409973.0476068733
2754,563199.2597196465
2755,589637.3456978854
2756,479286.03147343337
2757,479182.4046793282
2758,476605.0216293931
2759,246973.86380647495
2760,44872.13469328522
2761,77084.08097670879
2762,211483.70475585666
2763,312140.5918023344
2764,322272.2179982364
2765,321833.6032642871
2766,320366.9998616278
2767,322272.2179982364
2768,321679.9324360341
2769,275482.4378636675
2770,107714.38237645011
2771,110748.43589922786
2772,118727.41621919489
2773,127563.65038833302
2774,169895.7180289803
2775,148553.42049044278
2776,152905.5371417289
2777,154045.17087515816
2778,156867.4827466458
2779,194853.53867750615
2780,198776.40747117996
2781,231915.62516854715
2782,525536.8538827077
2783,480790.1933014882
2784,536372.9340384305
2785,583191.0339479782
2786,587499.3268909752
2787,581348.2780235521
2788,529913.0689761182
2789,470121.03372856695
2790,370274.08703969605
2791,340545.79203586624
2792,321391.71697708964
2793,322421.9782142341
2794,322415.5563712502
2795,273477.33171349205
2796,184914.27566058876
2797,330156.25504110375
2798,335120.79358336143
2799,343222.2718741521
2800,311602.22990781616
2801,2704.127470141975
2802,33587.41538793361
2803,72083.90980676655
2804,141503.69439503667
2805,153602.74816594226
2806,139079.45861036144
2807,130386.59028146788
2808,128103.91542628413
2809,113550.37378090015
2810,104897.68121073674
2811,119710.10009535635
2812,170277.8506511338
2813,187855.8055302482
2814,187878.1393908579
2815,185401.6945524264
2816,369378.5272573312
2817,293838.8736480557
2818,242433.24183386785
2819,169318.13910124265
2820,162900.86427428573
2821,162900.86427428573
2822,166419.0578565877
2823,142283.11871710105
2824,101131.55620284856
2825,104116.04347997159
2826,139595.50523551553
2827,181374.56657674536
2828,309068.04829802737
2829,311635.657448994
2830,386767.03060049063
2831,438294.0641906294
2832,579719.0399847999
2833,634507.2988385379
2834,619091.9269640464
2835,640501.4134182073
2836,511012.2417358971
2837,496023.26097557694
2838,434190.3504329249
2839,179665.74004645814
2840,179258.02346010506
2841,179258.02346010506
2842,178899.0214547515
2843,165255.03962998092
2844,155191.30473871902
2845,182438.61784584075
2846,141062.11590227485
2847,134634.21632543206
2848,134567.24714986887
2849,160504.62215551548
2850,256098.15604926227
2851,301227.3504713103
2852,360503.73642891645
2853,364815.04649344087
2854,365800.5890852213
2855,380302.1724803429
2856,467934.6879670657
2857,479182.4046793282
2858,471810.259562809
2859,244174.3718629703
2860,71942.23042903934
2861,108958.04380478617
2862,209581.66847043578
2863,222513.31448237505
2864,253708.80293827876
2865,300202.10785745084
2866,321975.0942744771
2867,321106.5806019036
2868,316759.55680390727
2869,284946.35949954885
2870,169896.87611584878
2871,167386.1522550479
2872,184527.62112246745
2873,171692.54744023457
2874,155655.820465405
2875,151994.97647287417
2876,151953.94625730114
2877,149981.8386900574
2878,156609.93536748772
2879,202778.65074294806
2880,202811.0633931891
2881,441999.47183393687
2882,608083.4351781383
2883,591062.2418864295
2884,595192.7885730844
2885,581348.9296716601
2886,586415.6268636212
2887,586328.7448371276
2888,564898.1316825207
2889,524659.0266584791
2890,372389.4770745523
2891,260666.8373353989
2892,267658.3942656629
2893,322356.7469315976
2894,322421.9782142341
2895,329354.323919603
2896,408487.53554930736
2897,430823.6228336096
2898,430823.6228336096
2899,412850.24811907014
2900,342176.39498409524
2901,11664.610447294737
2902,21958.019583732006
2903,19529.39477595396
2904,96438.76778623112
2905,138909.24613777385
2906,122284.68455894804
2907,125434.81589597277
2908,88581.63688138424
2909,99945.63811442442
2910,91458.9228123189
2911,89056.4456136387
2912,121783.04484937247
2913,166348.73921727855
2914,187641.44387810433
2915,187999.24590586126
2916,289859.3489280194
2917,295142.184883025
2918,332712.61191320326
2919,470248.14229595754
2920,306908.9120504465
2921,233846.48256013403
2922,227922.49733163696
2923,222474.74342180416
2924,158789.80036285726
2925,106765.75389492128
2926,126878.83535195084
2927,230897.71853465264
2928,319771.4773840271
2929,320298.97949859174
2930,380278.90639917087
2931,399446.0911992192
2932,412574.1234975718
2933,681216.9313512966
2934,771762.7317753974
2935,792020.8881245293
2936,869065.0822856883
2937,596299.9485123456
2938,420815.2407531214
2939,179394.94226124548
2940,179258.02346010506
2941,179258.02346010506
2942,179133.3906519264
2943,170774.8498105756
2944,118588.05698950216
2945,134640.8680063784
2946,134640.8680063784
2947,134640.8680063784
2948,134640.8680063784
2949,151305.181360811
2950,259942.54490704043
2951,351344.73592983186
2952,365833.2153997513
2953,365800.5890852213
2954,365800.5890852213
2955,372183.96260206355
2956,440768.6095071323
2957,453381.1266098134
2958,430866.95322239306
2959,169831.07398063038
2960,99317.26767888293
2961,110141.41619240865
2962,183044.62043233216
2963,211017.97657810152
2964,211017.97657810152
2965,211017.97657810152
2966,233565.3757491447
2967,250075.32600137964
2968,227225.7492987197
2969,206603.6066294951
2970,187796.92974665773
2971,186767.84650698164
2972,185881.9333931096
2973,185881.9333931096
2974,175173.9353478141
2975,157016.96349387337
2976,155016.2171276342
2977,154822.94374100212
2978,213194.87551653758
2979,260723.79039756954
2980,263338.2492731409
2981,608083.4351781383
2982,608083.4351781383
2983,608083.4351781383
2984,623639.5467927363
2985,612785.7909667834
2986,584026.7012618082
2987,571776.8049471774
2988,416591.1956895045
2989,396058.5542599908
2990,339637.1476004012
2991,323962.71384189045
2992,263038.1694490947
2993,322395.40405128896
2994,322421.9782142341
2995,326041.6492483057
2996,368130.44386005035
2997,430823.6228336096
2998,430823.6228336096
2999,401626.6799602965
3000,322306.4018277461
3001,18477.018024511577
3002,18514.871055325493
3003,18514.871055325493
3004,18514.871055325493
3005,58038.30928134313
3006,95430.52052041871
3007,93683.41168870032
3008,106197.40729918214
3009,88555.2455724962
3010,88555.2455724962
3011,88555.2455724962
3012,88326.0967478021
3013,87486.36379914568
3014,156772.4596307762
3015,265779.6734506134
3016,289268.12777435966
3017,547456.1480665989
3018,725007.4653187357
3019,475855.9350729883
3020,522304.194023711
3021,564989.7434949428
3022,569221.0581555516
3023,283301.552906601
3024,214664.67409865255
3025,96423.3688192349
3026,72132.38547546603
3027,237985.42034075956
3028,266280.2038638722
3029,293526.88369943015
3030,318458.1861120865
3031,378069.57323990203
3032,411257.38129358087
3033,494247.89184805006
3034,704297.6090009045
3035,710256.7674492002
3036,933871.3713265518
3037,860067.021517219
3038,511842.15707017854
3039,400612.7663262151
3040,212628.66024180455
3041,179173.31145808863
3042,142164.94437088072
3043,91345.81269967556
3044,70880.9651771374
3045,124595.22461858392
3046,134640.8680063784
3047,134640.8680063784
3048,134640.8680063784
3049,193554.5562930256
3050,258343.6810803935
3051,325112.04665626585
3052,364988.3786895871
3053,366117.2194529674
3054,371728.4183434136
3055,427769.5237483494
3056,449491.85817851126
3057,449491.85817851126
3058,437413.12544736266
3059,235886.33718242683
3060,103581.62881902742
3061,105956.8752005304
3062,154110.21246365365
3063,211017.97657810152
3064,211017.97657810152
3065,211017.97657810152
3066,211017.97657810152
3067,211017.97657810152
3068,221123.5207013227
3069,245181.1790352543
3070,202120.9654554464
3071,186767.84650698164
3072,185881.9333931096
3073,185881.9333931096
3074,185881.9333931096
3075,184547.6751126484
3076,175019.72468318045
3077,189773.44458364323
3078,235610.43886166532
3079,239559.10845383792
3080,236459.54234694503
3081,580017.2149093859
3082,665958.1447519772
3083,701304.7187640965
3084,725307.8225519545
3085,706301.2920816834
3086,454283.77321207774
3087,362502.17397286743
3088,364672.90816502273
3089,364192.3222174421
3090,323502.2482597269
3091,322421.9782142341
3092,322421.9782142341
3093,322421.9782142341
3094,324128.3913561964
3095,392781.95772491395
3096,418361.2642973587
3097,430823.6228336096
3098,430818.85293842107
3099,421590.5934361629
3100,328761.3864588483
3101,18514.871055325493
3102,18514.871055325493
3103,18514.871055325493
3104,24354.574266315496
3105,36135.06768491841
3106,76080.60187766094
3107,88555.2455724962
3108,88555.2455724962
3109,88555.2455724962
3110,88555.2455724962
3111,88551.52705457993
3112,88269.68706185278
3113,87622.5531406398
3114,110552.93527546315
3115,233333.96652611485
3116,360648.97291660146
3117,771468.4224119865
3118,1051902.59900714
3119,721253.918074593
3120,602010.3412300805
3121,567192.1335351178
3122,455664.9952726513
3123,220341.9994253784
3124,125524.220202775
3125,120163.91372166201
3126,119632.9763257727
3127,217636.02102481585
3128,219673.01599167802
3129,217578.37798929773
3130,474229.61129145045
3131,464968.140881835
3132,378243.2511179121
3133,434348.16377175925
3134,700669.8657134443
3135,813504.4028989181
3136,807846.8579982147
3137,710346.0958603639
3138,499092.28457787633
3139,499092.28457787633
3140,475201.2950421657
3141,217753.3951917719
3142,69346.58241456747
3143,63981.42695695162
3144,63981.42695695162
3145,97277.3125307411
3146,134640.93828073144
3147,134640.8680063784
3148,134640.8680063784
3149,190517.13377678394
3150,274913.89637230337
3151,284346.6785285546
3152,374377.0517485868
3153,587334.9728311794
3154,550571.8314596899
3155,463549.6986240521
3156,449491.85817851126
3157,449491.85817851126
3158,433193.9885090925
3159,153038.93574398756
3160,103575.3893187195
3161,103575.3893187195
3162,135614.21599153057
3163,258451.49867040664
3164,269419.4836790571
3165,267141.753406005
3166,252402.01709826104
3167,259906.06099734455
3168,277931.19402437063
3169,237445.86969004944
3170,208374.73275012523
3171,186039.03947415343
3172,184767.3559415508
3173,184256.96165662166
3174,183812.8769563851
3175,183724.62390560715
3176,183665.25059779733
3177,183796.51047867374
3178,202981.0128743071
3179,196181.22296657466
3180,192439.8561000228
3181,560292.9180886149
3182,823777.1904956549
3183,823758.1609224677
3184,831623.6452871182
3185,856333.6263610143
3186,454947.1029512249
3187,363990.59915473685
3188,364481.1889663972
3189,364780.9720097557
3190,324662.3481849432
3191,322421.9782142341
3192,322421.9782142341
3193,322421.9782142341
3194,349442.69419470243
3195,430444.7379699417
3196,430823.6228336096
3197,420703.0341543704
3198,425788.429692843
3199,404800.2661887184
3200,334587.6986594517
3201,18515.0621773232
3202,18514.871055325493
3203,18514.871055325493
3204,19887.643265380408
3205,22710.201230679173
3206,51732.028943526966
3207,87064.12778899493
3208,88555.2455724962
3209,88555.2455724962
3210,88555.2455724962
3211,90828.52670891752
3212,87514.84439748991
3213,88028.11116468813
3214,88295.11131480895
3215,88862.3610269241
3216,385831.0877729403
3217,702957.19849708
3218,997583.9780408405
3219,812056.2602743893
3220,639055.4973698994
3221,553945.1626612712
3222,443480.46806412085
3223,223856.6819996098
3224,115445.67416422069
3225,213411.29460592195
3226,384032.36190124415
3227,218458.85602185875
3228,219841.22898824513
3229,270812.85595702706
3230,610827.233350599
3231,617100.7006179343
3232,578922.4559395686
3233,650590.3242595873
3234,867321.1908926126
3235,865687.6363941124
3236,835608.0246174634
3237,624390.7409474459
3238,438188.9108777493
3239,431470.2628415376
3240,371611.2966658827
3241,178746.5435271226
3242,63981.42695695162
3243,63981.42695695162
3244,63981.42695695162
3245,65445.73081619013
3246,126172.08923640754
3247,141786.88354826532
3248,141786.88354826532
3249,210922.02558071865
3250,263652.87001381326
3251,322319.3115164086
3252,455408.52598564327
3253,958935.5363629702
3254,772931.7889699725
3255,657142.7705743462
3256,564639.9927282641
3257,477635.1622633785
3258,490513.95375077426
3259,171985.44401068892
3260,103575.3893187195
3261,103575.3893187195
3262,126264.84074552427
3263,267428.3177461502
3264,284243.3567947522
3265,275317.76817577146
3266,265760.9591612667
3267,253320.40879454277
3268,275864.58460301906
3269,226289.47453008813
3270,210861.89342127368
3271,192804.091468703
3272,185402.9354402693
3273,184625.6641572304
3274,183627.7708296146
3275,183665.25059779733
3276,183665.25059779733
3277,183665.25059779733
3278,183529.00058842078
3279,271395.3084608796
3280,234934.29586682096
